Instrument,Company Common Name,Date,Short-Term Debt & Current Portion of Long-Term Debt,Debt - Non-Convertible - Long-Term,Capitalized Lease Obligations - Long-Term,Current Portion of Long-Term Debt excl Capitalized Leases,Capitalized Leases - Current Portion,NAICS Sector Code,NAICS Sector Name,NAICS Subsector Code,NAICS Subsector Name,NAICS National Industry Code,NAICS National Industry Name,NAICS Industry Group Code,NAICS Industry Group Name,Country of Exchange,Exchange Name
FI0009003503,,2006-12-31T00:00:00Z,49100000.0,6900000.0,100000.0,11000000.0,100000.0,,,,,,,,,,
FI0009003503,,2007-12-31T00:00:00Z,28300000.0,5100000.0,200000.0,700000.0,100000.0,,,,,,,,,,
FI0009003503,,2008-12-31T00:00:00Z,10700000.0,4400000.0,100000.0,1600000.0,100000.0,,,,,,,,,,
FI0009003503,,2009-12-31T00:00:00Z,900000.0,,,,,,,,,,,,,,
FI0009003503,,2010-12-31T00:00:00Z,1800000.0,2100000.0,100000.0,1800000.0,0.0,,,,,,,,,,
FI0009003503,,2011-12-31T00:00:00Z,400000.0,1900000.0,,,,,,,,,,,,,
FI0009003503,,2012-12-31T00:00:00Z,30800000.0,5600000.0,,,,,,,,,,,,,
FI0009003503,,2013-12-31T00:00:00Z,11000000.0,4000000.0,,,,,,,,,,,,,
FI0009003503,,2014-12-31T00:00:00Z,9400000.0,2600000.0,,9400000.0,,,,,,,,,,,
FI0009003503,,2015-12-31T00:00:00Z,35300000.0,1200000.0,,,,,,,,,,,,,
FI0009003503,,2016-12-31T00:00:00Z,14200000.0,4900000.0,,,,,,,,,,,,,
FI0009003503,,2017-12-31T00:00:00Z,1500000.0,3400000.0,,,,,,,,,,,,,
FI0009003503,,2018-12-31T00:00:00Z,22000000.0,2400000.0,,,,,,,,,,,,,
FI0009003503,,2019-12-31T00:00:00Z,32200000.0,1400000.0,3000000.0,1000000.0,1200000.0,,,,,,,,,,
FI0009003503,,2020-12-31T00:00:00Z,17800000.0,500000.0,3400000.0,1500000.0,1300000.0,,,,,,,,,,
FI0009003503,,2021-12-31T00:00:00Z,30500000.0,0.0,1800000.0,1100000.0,1400000.0,,,,,,,,,,
FI0009002760,Polar Yhtyma Oy,,,,,,,53,Real Estate and Rental and Leasing,531,Real Estate,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),5311,Lessors of Real Estate,Finland,
FI0009001747,Oyj Ford Abp,,,,,,,42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods",423110,Automobile and Other Motor Vehicle Merchant Wholesalers,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Finland,
FI0009002984,Birka Line Ab,,,,,,,48-49,Transportation and Warehousing,483,Water Transportation,483112,Deep Sea Passenger Transportation,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",Finland,
FI0009006548,Atria Oyj,1998-12-31T00:00:00Z,17369776.29324,50428795.11851,,,,31-33,Manufacturing,311,Food Manufacturing,311611,Animal (except Poultry) Slaughtering,3116,Animal Slaughtering and Processing,Finland,NASDAQ HELSINKI LTD
FI0009006548,,1999-12-31T00:00:00Z,25500989.78595,75217509.0359,,,,,,,,,,,,,
FI0009006548,,2000-12-31T00:00:00Z,23431605.53876,74459317.86341,,,,,,,,,,,,,
FI0009006548,,2001-12-31T00:00:00Z,26447000.0,69685000.0,,,,,,,,,,,,,
FI0009006548,,2002-12-31T00:00:00Z,28319000.0,104224000.0,,,,,,,,,,,,,
FI0009006548,,2003-12-31T00:00:00Z,26716000.0,83662000.0,,,,,,,,,,,,,
FI0009006548,,2004-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009006548,,2005-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009006548,,2006-12-31T00:00:00Z,78839000.0,155877000.0,9477000.0,0.0,2543000.0,,,,,,,,,,
FI0009006548,,2007-12-31T00:00:00Z,127789000.0,183696000.0,10385000.0,10000000.0,2744000.0,,,,,,,,,,
FI0009006548,,2008-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009006548,,2009-12-31T00:00:00Z,212886000.0,317016000.0,1867000.0,105972000.0,942000.0,,,,,,,,,,
FI0009006548,,2010-12-31T00:00:00Z,252720000.0,300476000.0,2302000.0,125561000.0,1598000.0,,,,,,,,,,
FI0009006548,,2011-12-31T00:00:00Z,112248000.0,295609000.0,1519000.0,,1325000.0,,,,,,,,,,
FI0009006548,,2012-12-31T00:00:00Z,106142000.0,263567000.0,770000.0,,1000000.0,,,,,,,,,,
FI0009006548,,2013-12-31T00:00:00Z,118894000.0,215344000.0,495000.0,64490000.0,304000.0,,,,,,,,,,
FI0009006548,,2014-12-31T00:00:00Z,51539000.0,202140000.0,418000.0,16152000.0,387000.0,,,,,,,,,,
FI0009006548,,2015-12-31T00:00:00Z,44004000.0,154955000.0,671000.0,9570000.0,434000.0,,,,,,,,,,
FI0009006548,,2016-12-31T00:00:00Z,39983000.0,177401000.0,463000.0,6708000.0,275000.0,,,,,,,,,,
FI0009006548,,2017-12-31T00:00:00Z,91850000.0,122000000.0,424000.0,60596000.0,254000.0,,,,,,,,,,
FI0009006548,,2018-12-31T00:00:00Z,74453000.0,152092000.0,662000.0,9063000.0,390000.0,,,,,,,,,,
FI0009006548,,2019-12-31T00:00:00Z,62466000.0,140868000.0,24996000.0,13854000.0,8612000.0,,,,,,,,,,
FI0009006548,,2020-12-31T00:00:00Z,54743000.0,138838000.0,24553000.0,10130000.0,9613000.0,,,,,,,,,,
FI0009006548,,2021-12-31T00:00:00Z,12533000.0,176079000.0,21282000.0,2945000.0,9587000.0,,,,,,,,,,
FI0009003453,Stromsdal Oyj,,,,,,,31-33,Manufacturing,322,Paper Manufacturing,322211,Corrugated and Solid Fiber Box Manufacturing,3222,Converted Paper Product Manufacturing,Finland,
FI0009003644,Finnlines Oyj,,,,,,,48-49,Transportation and Warehousing,483,Water Transportation,483111,Deep Sea Freight Transportation,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",Finland,
FI0009003552,Rautaruukki Corp,,,,,,,31-33,Manufacturing,331,Primary Metal Manufacturing,331222,Steel Wire Drawing,3312,Steel Product Manufacturing from Purchased Steel,United Kingdom,
FI4000074984,Valmet Oyj,2010-12-31T00:00:00Z,55000000.0,835000000.0,,54000000.0,1000000.0,31-33,Manufacturing,333,Machinery Manufacturing,333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing",3332,Industrial Machinery Manufacturing,Finland,NASDAQ HELSINKI LTD
FI4000074984,,2011-12-31T00:00:00Z,94000000.0,754000000.0,,92000000.0,0.0,,,,,,,,,,
FI4000074984,,2012-12-31T00:00:00Z,92000000.0,682000000.0,,92000000.0,0.0,,,,,,,,,,
FI4000074984,,2013-12-31T00:00:00Z,71000000.0,140000000.0,,63000000.0,0.0,,,,,,,,,,
FI4000074984,,2014-12-31T00:00:00Z,51000000.0,16000000.0,,51000000.0,0.0,,,,,,,,,,
FI4000074984,,2015-12-31T00:00:00Z,62000000.0,309000000.0,,62000000.0,,,,,,,,,,,
FI4000074984,,2016-12-31T00:00:00Z,48000000.0,262000000.0,,48000000.0,,,,,,,,,,,
FI4000074984,,2017-12-31T00:00:00Z,18000000.0,201000000.0,,18000000.0,,,,,,,,,,,
FI4000074984,,2018-12-31T00:00:00Z,39000000.0,162000000.0,,39000000.0,,,,,,,,,,,
FI4000074984,,2019-12-31T00:00:00Z,70000000.0,159000000.0,39000000.0,48000000.0,22000000.0,,,,,,,,,,
FI4000074984,,2020-12-31T00:00:00Z,40000000.0,417000000.0,40000000.0,18000000.0,22000000.0,,,,,,,,,,
FI4000074984,,2021-12-31T00:00:00Z,244000000.0,195000000.0,37000000.0,222000000.0,22000000.0,,,,,,,,,,
FI4000074984,,2022-12-31T00:00:00Z,190000000.0,555000000.0,63000000.0,155000000.0,35000000.0,,,,,,,,,,
FI0009007660,Marimekko Oyj,1998-12-31T00:00:00Z,39000.0,207000.0,,,,31-33,Manufacturing,315,Apparel Manufacturing,315250,Cut and Sew Apparel Manufacturing (except Contractors),3152,Cut and Sew Apparel Manufacturing,Finland,NASDAQ HELSINKI LTD
FI0009007660,,1999-12-31T00:00:00Z,387000.0,3374000.0,,,,,,,,,,,,,
FI0009007660,,2000-12-31T00:00:00Z,1138000.0,4814000.0,,,,,,,,,,,,,
FI0009007660,,2001-12-31T00:00:00Z,1248000.0,3990000.0,,,,,,,,,,,,,
FI0009007660,,2002-12-31T00:00:00Z,979000.0,4536000.0,,,,,,,,,,,,,
FI0009007660,,2003-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009007660,,2004-12-31T00:00:00Z,1970000.0,2942000.0,,1970000.0,,,,,,,,,,,
FI0009007660,,2005-12-31T00:00:00Z,1896000.0,1842000.0,,1896000.0,,,,,,,,,,,
FI0009007660,,2006-12-31T00:00:00Z,1801000.0,841000.0,,1801000.0,,,,,,,,,,,
FI0009007660,,2007-12-31T00:00:00Z,1606000.0,185000.0,,1606000.0,,,,,,,,,,,
FI0009007660,,2008-12-31T00:00:00Z,185000.0,0.0,,185000.0,,,,,,,,,,,
FI0009007660,,2009-12-31T00:00:00Z,0.0,0.0,,0.0,,,,,,,,,,,
FI0009007660,,2010-12-31T00:00:00Z,,0.0,,,,,,,,,,,,,
FI0009007660,,2011-12-31T00:00:00Z,,4944000.0,4944000.0,,,,,,,,,,,,
FI0009007660,,2012-12-31T00:00:00Z,69000.0,9317000.0,3324000.0,,69000.0,,,,,,,,,,
FI0009007660,,2013-12-31T00:00:00Z,72000.0,8234000.0,3252000.0,,72000.0,,,,,,,,,,
FI0009007660,,2014-12-31T00:00:00Z,176000.0,3696000.0,3261000.0,,176000.0,,,,,,,,,,
FI0009007660,,2015-12-31T00:00:00Z,253000.0,3834000.0,3231000.0,,253000.0,,,,,,,,,,
FI0009007660,,2016-12-31T00:00:00Z,214000.0,2594000.0,3171000.0,,214000.0,,,,,,,,,,
FI0009007660,,2017-12-31T00:00:00Z,244000.0,,3097000.0,,244000.0,,,,,,,,,,
FI0009007660,,2018-12-31T00:00:00Z,206000.0,,202000.0,,206000.0,,,,,,,,,,
FI0009007660,,2019-12-31T00:00:00Z,10454000.0,,25950000.0,,10203000.0,,,,,,,,,,
FI0009007660,,2020-12-31T00:00:00Z,10883000.0,,26996000.0,,10158000.0,,,,,,,,,,
FI0009007660,,2021-12-31T00:00:00Z,10301000.0,,21976000.0,,8503000.0,,,,,,,,,,
FI0009900583,Tulikivi Oyj,1999-12-31T00:00:00Z,885677.62075,,,885677.62075,,31-33,Manufacturing,333,Machinery Manufacturing,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Finland,NASDAQ HELSINKI LTD
FI0009900583,,2000-12-31T00:00:00Z,796000.0,2011000.0,,796000.0,,,,,,,,,,,
FI0009900583,,2001-12-31T00:00:00Z,3318000.0,1308000.0,,3318000.0,0.0,,,,,,,,,,
FI0009900583,,2002-12-31T00:00:00Z,1825000.0,6407000.0,,1645000.0,180000.0,,,,,,,,,,
FI0009900583,,2003-12-31T00:00:00Z,2727000.0,5050000.0,,2727000.0,0.0,,,,,,,,,,
FI0009900583,,2004-12-31T00:00:00Z,2504000.0,6143000.0,,2504000.0,,,,,,,,,,,
FI0009900583,,2005-12-31T00:00:00Z,1536000.0,1811000.0,,1536000.0,,,,,,,,,,,
FI0009900583,,2006-12-31T00:00:00Z,2711000.0,14739000.0,,2711000.0,,,,,,,,,,,
FI0009900583,,2007-12-31T00:00:00Z,3800000.0,17700000.0,,3800000.0,,,,,,,,,,,
FI0009900583,,2008-12-31T00:00:00Z,5143000.0,14582000.0,,4670000.0,,,,,,,,,,,
FI0009900583,,2009-12-31T00:00:00Z,4019000.0,14183000.0,,4019000.0,,,,,,,,,,,
FI0009900583,,2010-12-31T00:00:00Z,4900000.0,20400000.0,,4900000.0,,,,,,,,,,,
FI0009900583,,2011-12-31T00:00:00Z,5916000.0,12150000.0,,5916000.0,,,,,,,,,,,
FI0009900583,,2012-12-31T00:00:00Z,4508000.0,13581000.0,,4508000.0,,,,,,,,,,,
FI0009900583,,2013-12-31T00:00:00Z,5052000.0,13289000.0,,5052000.0,,,,,,,,,,,
FI0009900583,,2014-12-31T00:00:00Z,4172000.0,15809000.0,,4172000.0,,,,,,,,,,,
FI0009900583,,2015-12-31T00:00:00Z,2000000.0,15766000.0,,2000000.0,,,,,,,,,,,
FI0009900583,,2016-12-31T00:00:00Z,3385000.0,13008000.0,,3385000.0,,,,,,,,,,,
FI0009900583,,2017-12-31T00:00:00Z,15666000.0,0.0,,15666000.0,,,,,,,,,,,
FI0009900583,,2018-12-31T00:00:00Z,15378000.0,,,15378000.0,,,,,,,,,,,
FI0009900583,,2019-12-31T00:00:00Z,1771000.0,13878000.0,949000.0,1200000.0,571000.0,,,,,,,,,,
FI0009900583,,2020-12-31T00:00:00Z,1823000.0,12877000.0,983000.0,1300000.0,523000.0,,,,,,,,,,
FI0009900583,,2021-12-31T00:00:00Z,2211000.0,11271000.0,1275000.0,1600000.0,611000.0,,,,,,,,,,
FI0009007025,Alma Media Oyj,,,,,,,51,Information,516,Broadcasting and Content Providers,516120,Television Broadcasting Stations,5161,Radio and Television Broadcasting Stations,Finland,
FI0009008072,Aspo Oyj,1998-12-31T00:00:00Z,5028000.0,37509000.0,,,,42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods",424690,Other Chemical and Allied Products Merchant Wholesalers,4246,Chemical and Allied Products Merchant Wholesalers,Finland,NASDAQ HELSINKI LTD
FI0009008072,,1999-12-31T00:00:00Z,6147000.0,28102000.0,,,,,,,,,,,,,
FI0009008072,,2000-12-31T00:00:00Z,6270000.0,21825000.0,,,,,,,,,,,,,
FI0009008072,,2001-12-31T00:00:00Z,6172000.0,15653000.0,,,,,,,,,,,,,
FI0009008072,,2002-12-31T00:00:00Z,6701000.0,13750000.0,,,,,,,,,,,,,
FI0009008072,,2003-12-31T00:00:00Z,5116000.0,24991000.0,,,,,,,,,,,,,
FI0009008072,,2004-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009008072,,2005-12-31T00:00:00Z,,34000000.0,,,,,,,,,,,,,
FI0009008072,,2006-12-31T00:00:00Z,10360000.0,17932000.0,1598000.0,10264000.0,82000.0,,,,,,,,,,
FI0009008072,,2007-12-31T00:00:00Z,18570000.0,14972000.0,0.0,17115000.0,0.0,,,,,,,,,,
FI0009008072,,2008-12-31T00:00:00Z,58729000.0,36302000.0,,,,,,,,,,,,,
FI0009008072,,2009-12-31T00:00:00Z,26925000.0,43407000.0,,,,,,,,,,,,,
FI0009008072,,2010-12-31T00:00:00Z,13074000.0,64619000.0,,,,,,,,,,,,,
FI0009008072,,2011-12-31T00:00:00Z,8724000.0,92772000.0,,,,,,,,,,,,,
FI0009008072,,2012-12-31T00:00:00Z,55882000.0,84193000.0,,,,,,,,,,,,,
FI0009008072,,2013-12-31T00:00:00Z,44896000.0,85055000.0,,1975000.0,32925000.0,,,,,,,,,,
FI0009008072,,2014-12-31T00:00:00Z,47836000.0,76614000.0,,4419000.0,43417000.0,,,,,,,,,,
FI0009008072,,2015-12-31T00:00:00Z,12321000.0,114031000.0,1555000.0,11487000.0,834000.0,,,,,,,,,,
FI0009008072,,2016-12-31T00:00:00Z,8794000.0,115198000.0,1442000.0,7988000.0,806000.0,,,,,,,,,,
FI0009008072,,2017-12-31T00:00:00Z,27102000.0,108540000.0,977000.0,26422000.0,680000.0,,,,,,,,,,
FI0009008072,,2018-12-31T00:00:00Z,28526000.0,170221000.0,700000.0,28023000.0,503000.0,,,,,,,,,,
FI0009008072,,2019-12-31T00:00:00Z,71135000.0,141696000.0,8769000.0,58155000.0,12980000.0,,,,,,,,,,
FI0009008072,,2020-12-31T00:00:00Z,45117000.0,149137000.0,7198000.0,31732000.0,12617000.0,,,,,,,,,,
FI0009008072,,2021-12-31T00:00:00Z,35876000.0,142381000.0,6869000.0,20670000.0,14411000.0,,,,,,,,,,
FI0009008072,,2022-12-31T00:00:00Z,29500000.0,154300000.0,4600000.0,17800000.0,11700000.0,,,,,,,,,,
FI0009900062,Hackman Oyj Abp,,,,,,,31-33,Manufacturing,327,Nonmetallic Mineral Product Manufacturing,327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",3271,Clay Product and Refractory Manufacturing,Finland,
FI0009900385,Martela Oyj,1996-12-31T00:00:00Z,4992322.22116,19463379.60183,,978012.79237,1095071.58919,31-33,Manufacturing,337,Furniture and Related Product Manufacturing,337214,Office Furniture (except Wood) Manufacturing,3372,Office Furniture (including Fixtures) Manufacturing,Finland,NASDAQ HELSINKI LTD
FI0009900385,,1997-12-31T00:00:00Z,4369522.32947,17782173.08892,,131691.14642,1057229.30574,,,,,,,,,,
FI0009900385,,1998-12-31T00:00:00Z,6233885.4943,15451088.42817,,1056724.74196,2001772.70074,,,,,,,,,,
FI0009900385,,1999-12-31T00:00:00Z,5009645.57758,15623985.61657,,263045.91699,710089.42552,,,,,,,,,,
FI0009900385,,2000-12-31T00:00:00Z,4328484.47541,13815629.03125,,182988.46399,706389.29114,,,,,,,,,,
FI0009900385,,2001-12-31T00:00:00Z,4444000.0,11078000.0,,185000.0,706000.0,,,,,,,,,,
FI0009900385,,2002-12-31T00:00:00Z,7821000.0,12793000.0,,811000.0,706000.0,,,,,,,,,,
FI0009900385,,2003-12-31T00:00:00Z,6269000.0,15859000.0,,2078000.0,706000.0,,,,,,,,,,
FI0009900385,,2004-12-31T00:00:00Z,5968000.0,13273000.0,134000.0,2676000.0,61000.0,,,,,,,,,,
FI0009900385,,2005-12-31T00:00:00Z,3708000.0,15432000.0,173000.0,1231000.0,178000.0,,,,,,,,,,
FI0009900385,,2006-12-31T00:00:00Z,4271000.0,12749000.0,95000.0,1345000.0,180000.0,,,,,,,,,,
FI0009900385,,2007-12-31T00:00:00Z,3969000.0,9621000.0,833000.0,284000.0,306000.0,,,,,,,,,,
FI0009900385,,2008-12-31T00:00:00Z,2868000.0,7347000.0,677000.0,129000.0,461000.0,,,,,,,,,,
FI0009900385,,2009-12-31T00:00:00Z,5007000.0,2864000.0,654000.0,0.0,524000.0,,,,,,,,,,
FI0009900385,,2010-12-31T00:00:00Z,2670000.0,2629000.0,569000.0,0.0,249000.0,,,,,,,,,,
FI0009900385,,2011-12-31T00:00:00Z,3490000.0,7131000.0,513000.0,3137000.0,353000.0,,,,,,,,,,
FI0009900385,,2012-12-31T00:00:00Z,6010000.0,9331000.0,,,,,,,,,,,,,
FI0009900385,,2013-12-31T00:00:00Z,6731000.0,8645000.0,,,,,,,,,,,,,
FI0009900385,,2014-12-31T00:00:00Z,5671000.0,6794000.0,,,,,,,,,,,,,
FI0009900385,,2015-12-31T00:00:00Z,2517000.0,8388000.0,,,,,,,,,,,,,
FI0009900385,,2016-12-31T00:00:00Z,2005000.0,6283000.0,,,,,,,,,,,,,
FI0009900385,,2017-12-31T00:00:00Z,7065000.0,6206000.0,,,,,,,,,,,,,
FI0009900385,,2018-12-31T00:00:00Z,6319000.0,3829000.0,127000.0,6156000.0,162000.0,,,,,,,,,,
FI0009900385,,2019-12-31T00:00:00Z,8188000.0,3086000.0,2838000.0,5748000.0,2440000.0,,,,,,,,,,
FI0009900385,,2020-12-31T00:00:00Z,8656000.0,2900000.0,3377000.0,6000000.0,2656000.0,,,,,,,,,,
FI0009900385,,2021-12-31T00:00:00Z,10952000.0,0.0,1791000.0,8491000.0,2461000.0,,,,,,,,,,
FI0009900385,,2022-12-31T00:00:00Z,4612000.0,14678000.0,,,,,,,,,,,,,
FI0009005318,Nokian Tyres plc,1995-12-31T00:00:00Z,2782669.24331,35592601.74949,,,,31-33,Manufacturing,326,Plastics and Rubber Products Manufacturing,326211,Tire Manufacturing (except Retreading),3262,Rubber Product Manufacturing,Finland,NASDAQ HELSINKI LTD
FI0009005318,,1996-12-31T00:00:00Z,3687520.28767,49760248.11083,,,,,,,,,,,,,
FI0009005318,,1997-12-31T00:00:00Z,4575216.16353,45252979.86959,,,,,,,,,,,,,
FI0009005318,,1998-12-31T00:00:00Z,29569000.0,77320000.0,,,,,,,,,,,,,
FI0009005318,,1999-12-31T00:00:00Z,57174000.0,127472000.0,,,,,,,,,,,,,
FI0009005318,,2000-12-31T00:00:00Z,70414000.0,125732000.0,,,,,,,,,,,,,
FI0009005318,,2001-12-31T00:00:00Z,39449000.0,136976000.0,,,,,,,,,,,,,
FI0009005318,,2002-12-31T00:00:00Z,44898000.0,98032000.0,,,,,,,,,,,,,
FI0009005318,,2003-12-31T00:00:00Z,36819000.0,82151000.0,,,,,,,,,,,,,
FI0009005318,,2004-12-31T00:00:00Z,55300000.0,113800000.0,18100000.0,,,,,,,,,,,,
FI0009005318,,2005-12-31T00:00:00Z,13800000.0,146000000.0,6500000.0,12800000.0,1000000.0,,,,,,,,,,
FI0009005318,,2006-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009005318,,2007-12-31T00:00:00Z,11500000.0,111800000.0,7200000.0,10100000.0,1400000.0,,,,,,,,,,
FI0009005318,,2008-12-31T00:00:00Z,37800000.0,251100000.0,6400000.0,22100000.0,1700000.0,,,,,,,,,,
FI0009005318,,2009-12-31T00:00:00Z,72500000.0,104400000.0,4800000.0,40800000.0,1700000.0,,,,,,,,,,
FI0009005318,,2010-12-31T00:00:00Z,13000000.0,47900000.0,3600000.0,11800000.0,1200000.0,,,,,,,,,,
FI0009005318,,2011-12-31T00:00:00Z,253400000.0,43600000.0,2800000.0,5000000.0,1100000.0,,,,,,,,,,
FI0009005318,,2012-12-31T00:00:00Z,42000000.0,151200000.0,1700000.0,40900000.0,1100000.0,,,,,,,,,,
FI0009005318,,2013-12-31T00:00:00Z,182400000.0,184800000.0,1000000.0,1900000.0,700000.0,,,,,,,,,,
FI0009005318,,2014-12-31T00:00:00Z,600000.0,274200000.0,500000.0,0.0,600000.0,,,,,,,,,,
FI0009005318,,2015-12-31T00:00:00Z,19900000.0,199700000.0,0.0,19900000.0,0.0,,,,,,,,,,
FI0009005318,,2016-12-31T00:00:00Z,88800000.0,137000000.0,0.0,1100000.0,0.0,,,,,,,,,,
FI0009005318,,2017-12-31T00:00:00Z,800000.0,134400000.0,0.0,800000.0,0.0,,,,,,,,,,
FI0009005318,,2018-12-31T00:00:00Z,126000000.0,6300000.0,,126000000.0,,,,,,,,,,,
FI0009005318,,2019-12-31T00:00:00Z,30900000.0,134300000.0,94800000.0,900000.0,30000000.0,,,,,,,,,,
FI0009005318,,2020-12-31T00:00:00Z,229700000.0,128000000.0,129300000.0,900000.0,25400000.0,,,,,,,,,,
FI0009005318,,2021-12-31T00:00:00Z,40300000.0,128400000.0,118500000.0,900000.0,39400000.0,,,,,,,,,,
FI0009005318,,2022-12-31T00:00:00Z,198800000.0,108500000.0,92600000.0,162300000.0,36500000.0,,,,,,,,,,
FI0009014377,Orion Oyj,2004-12-31T00:00:00Z,34500000.0,40000000.0,500000.0,,1300000.0,31-33,Manufacturing,325,Chemical Manufacturing,325412,Pharmaceutical Preparation Manufacturing,3254,Pharmaceutical and Medicine Manufacturing,Finland,NASDAQ HELSINKI LTD
FI0009014377,,2005-12-31T00:00:00Z,2200000.0,,,,,,,,,,,,,,
FI0009014377,,2006-12-31T00:00:00Z,2300000.0,7500000.0,,,,,,,,,,,,,
FI0009014377,,2007-12-31T00:00:00Z,2900000.0,300000.0,900000.0,,900000.0,,,,,,,,,,
FI0009014377,,2008-12-31T00:00:00Z,36400000.0,109100000.0,800000.0,16300000.0,1100000.0,,,,,,,,,,
FI0009014377,,2009-12-31T00:00:00Z,22800000.0,106400000.0,2400000.0,20900000.0,1100000.0,,,,,,,,,,
FI0009014377,,2010-12-31T00:00:00Z,22700000.0,85300000.0,2200000.0,21100000.0,1100000.0,,,,,,,,,,
FI0009014377,,2011-12-31T00:00:00Z,22700000.0,66000000.0,,,,,,,,,,,,,
FI0009014377,,2012-12-31T00:00:00Z,29300000.0,105900000.0,1500000.0,28400000.0,900000.0,,,,,,,,,,
FI0009014377,,2013-12-31T00:00:00Z,24500000.0,231900000.0,1400000.0,23400000.0,1100000.0,,,,,,,,,,
FI0009014377,,2014-12-31T00:00:00Z,24500000.0,209100000.0,900000.0,23400000.0,1100000.0,,,,,,,,,,
FI0009014377,,2015-12-31T00:00:00Z,9900000.0,177900000.0,,8900000.0,1000000.0,,,,,,,,,,
FI0009014377,,2016-12-31T00:00:00Z,2300000.0,149500000.0,700000.0,1100000.0,1200000.0,,,,,,,,,,
FI0009014377,,2017-12-31T00:00:00Z,1100000.0,149700000.0,600000.0,,1100000.0,,,,,,,,,,
FI0009014377,,2018-12-31T00:00:00Z,150900000.0,,600000.0,149900000.0,1000000.0,,,,,,,,,,
FI0009014377,,2019-12-31T00:00:00Z,3300000.0,,6700000.0,,3300000.0,,,,,,,,,,
FI0009014377,,2020-12-31T00:00:00Z,3100000.0,100000000.0,5500000.0,,3100000.0,,,,,,,,,,
FI0009014377,,2021-12-31T00:00:00Z,3800000.0,100000000.0,4700000.0,,3800000.0,,,,,,,,,,
FI0009014377,,2022-12-31T00:00:00Z,17200000.0,196800000.0,,,,,,,,,,,,,
FI0009004741,Raute Oyj,1997-12-31T00:00:00Z,1259727.5692,4910078.32512,,,,31-33,Manufacturing,333,Machinery Manufacturing,333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing",3332,Industrial Machinery Manufacturing,Finland,NASDAQ HELSINKI LTD
FI0009004741,,1998-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009004741,,1999-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009004741,,2000-12-31T00:00:00Z,,,,,,,,,,,,,,,
FI0009004741,,2001-12-31T00:00:00Z,1362000.0,1497000.0,,1362000.0,,,,,,,,,,,
FI0009004741,,2002-12-31T00:00:00Z,1813000.0,758000.0,,1813000.0,,,,,,,,,,,
FI0009004741,,2003-12-31T00:00:00Z,8387000.0,252000.0,,8387000.0,,,,,,,,,,,
FI0009004741,,2004-12-31T00:00:00Z,1674000.0,186000.0,,1674000.0,,,,,,,,,,,
FI0009004741,,2005-12-31T00:00:00Z,176000.0,357000.0,,176000.0,,,,,,,,,,,
FI0009004741,,2006-12-31T00:00:00Z,150000.0,317000.0,,150000.0,,,,,,,,,,,
FI0009004741,,2007-12-31T00:00:00Z,213000.0,277000.0,,213000.0,,,,,,,,,,,
FI0009004741,,2008-12-31T00:00:00Z,2225000.0,8232000.0,,2225000.0,,,,,,,,,,,
FI0009004741,,2009-12-31T00:00:00Z,4215000.0,14318000.0,,4215000.0,,,,,,,,,,,
FI0009004741,,2010-12-31T00:00:00Z,4439000.0,10000000.0,,4439000.0,,,,,,,,,,,
FI0009004741,,2011-12-31T00:00:00Z,4340000.0,10937000.0,,4340000.0,,,,,,,,,,,
FI0009004741,,2012-12-31T00:00:00Z,5594000.0,5866000.0,,5594000.0,,,,,,,,,,,
FI0009004741,,2013-12-31T00:00:00Z,3481000.0,2500000.0,,3481000.0,,,,,,,,,,,
FI0009004741,,2014-12-31T00:00:00Z,1512000.0,1250000.0,,1512000.0,,,,,,,,,,,
FI0009004741,,2015-12-31T00:00:00Z,1535000.0,0.0,,1535000.0,,,,,,,,,,,
FI0009004741,,2016-12-31T00:00:00Z,3136000.0,,,3136000.0,,,,,,,,,,,
FI0009004741,,2017-12-31T00:00:00Z,1413000.0,,,1413000.0,,,,,,,,,,,
FI0009004741,,2018-12-31T00:00:00Z,1079000.0,,,,,,,,,,,,,,
FI0009004741,,2019-12-31T00:00:00Z,2943000.0,,5495000.0,,1441000.0,,,,,,,,,,
FI0009004741,,2020-12-31T00:00:00Z,3242000.0,,4496000.0,,1385000.0,,,,,,,,,,
